player_level,position,pos_sorted,player_name,client_platform,player_level_display,is_guest,player_dnf,pnhl_online_game_type,team_id,team_side,opponent_club_id,opponent_team_id,opponent_score,score,rating_defense,rating_offense,rating_teamplay,toi,toi_seconds,skassists,skbs,skdeflections,skfol,skfopct,skfow,skgiveaways,skgoals,skgwg,skhits,skinterceptions,skpassattempts,skpasses,skpasspct,skpenaltiesdrawn,skpim,skpkclearzone,skplusmin,skpossession,skppg,sksaucerpasses,skshg,skshotattempts,skshotonnetpct,skshotpct,skshots,sktakeaways,glbrksavepct,glbrksaves,glbrkshots,gldsaves,glga,glgaa,glpensavepct,glpensaves,glpenshots,glpkclearzone,glpokechecks,glsavepct,glsaves,glshots,glsoperiods,points,faceoffs_total,faceoff_percentage,shots_missed,shooting_percentage,passes_missed,passing_percentage,goals_saved,save_percentage,major_penalties,minor_penalties,total_penalties,points_per_60,possession_per_minute,shot_efficiency,takeaway_giveaway_ratio,penalty_differential,defensive_actions_per_minute,offensive_impact,defensive_impact,detailed_position,position_abbreviation,game_impact_score,puck_management_rating,possession_efficiency,net_defensive_contribution,time_adjusted_rating,shot_generation_rate,offensive_zone_presence,two_way_rating,match_id,club_id,player_id,game_result,home_away
15,defenseMen,2,Dxhlin,ps5,161,1,0,5,501,1,9927,500,3,2,75.0,75.0,65.0,60,3600,1,0,0,0,0.0,0,7,0,0,1,2,33,29,87.88,0,0,0,-1,427,0,0,0,3,33.33,0.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,2,0.0,4,87.88,,,0,0,0,1.0,7.12,0.0,0.14,0,0.03,0.03,-0.08,leftDefense,LD,5.9,3.5,0.14,-4,107.5,0.05,7.2,1.5,24298548190137,40295,473549866,loss,away
2,rightWing,3,GoodWAR__,ps5,130,1,0,5,501,1,9927,500,3,2,65.0,90.0,65.0,60,3600,1,0,0,0,0.0,0,4,1,0,3,3,21,18,85.71,0,0,0,-1,175,0,0,0,3,66.67,50.0,2,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,1,50.0,3,85.71,,,0,0,0,2.0,2.92,33.33,0.75,0,0.1,0.07,0.03,rightWing,RW,4.4,4.6,0.69,2,110.0,0.05,4.6,3.0,24298548190137,40295,1214709901,loss,away
21,goalie,0,L0LCorbzzL3L,xbsx,299,1,0,5,501,1,9927,500,3,2,80.0,55.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,3,3.0,0.0,0,0,0,0,0.79,11,14,0,0,0,,0,,0,,11.0,78.57,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.0,1.7,,0,90.0,0.0,0.0,1.2,24298548190137,40295,1529903549,loss,away
1,center,5,malbom30,ps5,26,1,0,5,501,1,9927,500,3,2,90.0,80.0,60.0,60,3600,0,2,1,10,44.44,8,5,1,0,1,8,20,16,80.0,0,0,0,-1,167,0,0,0,2,150.0,33.33,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,18,44.44,0,33.33,4,80.0,,,0,0,0,1.0,2.78,50.0,0.8,0,0.12,0.06,0.03,center,C,6.3,5.3,0.36,9,115.0,0.03,4.2,3.7,24298548190137,40295,1823870703,loss,away
1,leftWing,4,Zeehlo,xbsx,172,1,0,5,501,1,9927,500,3,2,65.0,60.0,65.0,60,3600,0,0,0,0,0.0,0,10,0,0,2,1,16,11,68.75,0,0,0,-1,217,0,0,0,4,25.0,0.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,3,0.0,5,68.75,,,0,0,0,0.0,3.62,0.0,0.1,0,0.05,0.01,-0.12,leftWing,LW,2.0,2.6,0.0,-8,95.0,0.07,5.2,0.5,24298548190137,40295,1005513617747,loss,away
2,rightWing,3,ChrisBeezer,xbsx,290,1,0,5,501,1,40295,500,2,1,60.0,60.0,65.0,60,3600,0,1,0,3,0.0,0,10,0,0,1,3,11,6,54.55,1,0,1,-1,201,0,0,0,6,83.33,0.0,5,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,3,0.0,1,0.0,5,54.55,,,0,0,0,0.0,3.35,0.0,0.2,1,0.07,0.04,-0.1,rightWing,RW,2.7,2.7,0.0,-4,92.5,0.1,5.1,1.5,24300139580337,29867,175923192,loss,away
15,defenseMen,2,K1eetus,xbsx,104,1,0,5,501,1,40295,500,2,1,80.0,65.0,70.0,60,3600,0,2,0,0,0.0,0,5,0,0,3,4,23,17,73.91,0,0,0,-1,192,0,1,0,3,33.33,0.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,2,0.0,6,73.91,,,0,0,0,0.0,3.2,0.0,0.6,0,0.13,0.01,0.05,leftDefense,LD,6.4,4.1,0.0,4,107.5,0.05,5.0,2.3,24300139580337,29867,276705805,loss,away
4,center,5,Base Champs,xbsx,299,1,0,5,501,1,40295,500,2,1,80.0,95.0,80.0,58,3481,1,2,3,12,53.85,14,8,0,0,4,4,21,14,66.67,0,2,0,-1,142,0,0,0,5,120.0,0.0,6,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,26,53.85,0,0.0,7,66.67,,,0,1,1,1.03,2.45,0.0,0.5,-1,0.17,0.07,0.03,center,C,6.1,3.7,0.42,2,127.5,0.09,4.4,3.1,24300139580337,29867,913299628,loss,away
15,defenseMen,1,The Broche,xbsx,38,1,0,5,501,1,40295,500,2,1,75.0,70.0,55.0,58,3481,1,2,0,0,0.0,0,8,0,0,2,2,20,16,80.0,0,2,0,-1,274,0,0,0,5,20.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,4,0.0,4,80.0,,,0,1,1,1.03,4.72,0.0,0.25,-1,0.1,0.03,-0.03,rightDefense,RD,5.7,3.4,0.22,-2,100.0,0.09,6.6,2.0,24300139580337,29867,956571977,loss,away
2,leftWing,4,Cammy l28l,xbsx,263,0,0,5,501,1,40295,500,2,1,60.0,75.0,85.0,58,3481,0,0,0,0,0.0,0,16,1,0,15,7,19,12,63.16,0,2,1,-1,358,0,0,0,14,71.43,10.0,10,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,4,10.0,7,63.16,,,0,1,1,1.03,6.17,7.14,0.19,-1,0.31,0.12,0.03,leftWing,LW,5.5,3.6,0.17,-6,110.0,0.24,8.8,2.5,24300139580337,29867,1104044130,loss,away
21,goalie,0,l React I,xbsx,296,1,0,5,501,1,40295,500,2,1,70.0,65.0,55.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,2,2.0,0.0,0,0,0,0,0.85,11,13,0,0,0,,0,,0,,11.0,84.62,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,8.2,1.7,,0,95.0,0.0,0.0,1.2,24300139580337,29867,1826566329,loss,away
14,defenseMen,1,xDubz 17,xbsx,8,0,0,5,500,0,29867,501,1,2,100.0,65.0,70.0,60,3600,0,3,0,0,0.0,0,2,0,0,2,15,14,12,85.71,1,0,0,1,114,0,0,0,3,100.0,0.0,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,0.0,2,85.71,,,0,0,0,0.0,1.9,0.0,2.0,1,0.15,0.03,0.12,rightDefense,RD,9.5,7.9,0.0,20,117.5,0.05,3.2,4.9,24300139580337,40295,183909582,win,home
15,defenseMen,2,Dxhlin,ps5,161,1,0,5,500,0,29867,501,1,2,90.0,65.0,70.0,60,3600,0,2,0,0,0.0,0,8,0,0,2,4,21,19,90.48,1,0,0,1,276,0,1,0,2,50.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,2,90.48,,,0,0,0,0.0,4.6,0.0,0.25,1,0.1,0.01,-0.03,leftDefense,LD,7.9,4.1,0.0,0,112.5,0.03,6.0,1.7,24300139580337,40295,473549866,win,home
1,rightWing,3,GoodWAR__,ps5,130,1,0,5,500,0,29867,501,1,2,80.0,60.0,60.0,60,3600,0,1,0,0,0.0,0,10,0,0,3,4,19,9,47.37,1,0,2,1,194,0,0,0,3,66.67,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,10,47.37,,,0,0,0,0.0,3.23,0.0,0.4,1,0.13,0.02,-0.03,rightWing,RW,3.7,2.9,0.0,-1,100.0,0.05,4.8,1.8,24300139580337,40295,1214709901,win,home
21,goalie,0,L0LCorbzzL3L,xbsx,299,1,0,5,500,0,29867,501,1,2,85.0,100.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1.0,0.0,0,0,0,0,0.96,22,23,0,0,0,,0,,0,,22.0,95.65,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,10.0,1.7,,0,122.5,0.0,0.0,1.2,24300139580337,40295,1529903549,win,home
1,center,5,malbom30,ps5,26,1,0,5,500,0,29867,501,1,2,95.0,90.0,70.0,60,3600,0,1,0,14,51.72,15,6,1,0,4,7,17,14,82.35,0,0,0,1,178,0,0,0,3,0.0,0.0,0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,29,51.72,3,,3,82.35,,,0,0,0,1.0,2.97,33.33,0.17,0,0.1,0.03,0.0,center,C,6.3,4.2,0.34,3,127.5,0.05,4.4,2.5,24300139580337,40295,1823870703,win,home
1,leftWing,4,Zeehlo,xbsx,172,1,0,5,500,0,29867,501,1,2,70.0,75.0,60.0,58,3481,0,2,0,0,0.0,0,8,1,1,2,5,24,17,70.83,0,2,0,1,206,0,0,0,8,75.0,16.67,6,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,2,16.67,7,70.83,,,0,1,1,1.03,3.55,12.5,0.12,-1,0.09,0.09,-0.05,leftWing,LW,4.6,3.4,0.29,0,102.5,0.14,6.2,2.7,24300139580337,40295,1005513617747,win,home
21,goalie,0,IORIO EMPIRE,xbsx,32,0,0,5,501,1,15080,500,3,4,85.0,65.0,60.0,63,3802,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,3,2.86,0.0,0,0,0,0,0.79,11,14,0,0,0,,0,,0,,11.0,78.57,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.3,1.7,,0,105.0,0.0,0.0,1.2,24308252530070,21603,229754934,loss,away
1,center,5,SlightlyHypa,ps5,108,1,0,5,501,1,15080,500,3,4,95.0,100.0,80.0,63,3802,2,0,3,13,50.0,13,12,1,0,1,11,21,17,80.95,1,0,0,0,250,0,0,0,2,200.0,25.0,4,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,26,50.0,0,25.0,4,80.95,,,0,0,0,2.86,3.97,50.0,0.5,1,0.11,0.1,-0.08,center,C,7.1,5.2,0.72,5,137.5,0.03,5.6,4.5,24308252530070,21603,268590696,loss,away
15,defenseMen,2,razorgods,xbsx,24,1,0,5,501,1,15080,500,3,4,85.0,80.0,50.0,61,3683,2,2,0,0,0.0,0,7,0,0,0,4,22,16,72.73,0,2,0,0,164,0,1,0,3,33.33,0.0,1,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,0.0,6,72.73,,,0,1,1,1.97,2.69,0.0,0.57,-1,0.1,0.04,-0.02,leftDefense,LD,7.0,4.0,0.73,3,107.5,0.05,4.4,3.3,24308252530070,21603,1408331690,loss,away
1,rightWing,3,Sharpxo,ps5,0,0,0,5,501,1,15080,500,3,4,50.0,80.0,50.0,61,3683,1,0,0,0,0.0,0,8,1,0,2,3,23,16,69.57,0,2,0,0,202,0,0,0,3,33.33,100.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,100.0,7,69.57,,,0,1,1,1.97,3.31,33.33,0.38,-1,0.08,0.06,-0.05,rightWing,RW,4.3,3.4,0.59,-2,90.0,0.05,5.1,2.5,24308252530070,21603,1727051220,loss,away
15,defenseMen,1,SLOTTERx9,ps5,63,1,0,5,501,1,15080,500,3,4,85.0,65.0,70.0,63,3802,0,1,0,0,0.0,0,9,0,0,5,5,18,14,77.78,0,0,1,0,265,0,1,0,3,33.33,0.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,2,0.0,4,77.78,,,0,0,0,0.0,4.21,0.0,0.33,0,0.14,0.01,0.0,rightDefense,RD,6.4,4.0,0.0,0,110.0,0.05,5.9,1.8,24308252530070,21603,1762334799,loss,away
2,leftWing,4,NotThatMondo,ps5,125,1,0,5,501,1,15080,500,3,4,55.0,100.0,60.0,63,3802,1,0,1,0,0.0,0,4,2,1,1,3,16,12,75.0,0,0,0,0,264,1,0,0,8,87.5,28.57,7,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,1,28.57,4,75.0,,,0,0,0,2.86,4.19,25.0,0.75,0,0.06,0.13,0.0,leftWing,LW,8.0,4.2,0.68,2,107.5,0.13,6.8,4.0,24308252530070,21603,1885253888,loss,away
2,center,5,l91l Stamkos x,xbsx,166,0,0,5,500,0,21603,501,4,3,85.0,95.0,70.0,62,3708,2,0,2,11,54.17,13,10,0,0,5,3,27,19,70.37,2,2,0,0,270,0,0,0,3,33.33,0.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,24,54.17,2,0.0,8,70.37,,,0,1,1,1.94,4.35,0.0,0.3,1,0.13,0.04,-0.03,center,C,5.2,3.3,0.44,-4,125.0,0.05,6.5,2.2,24308252530070,15080,233703268,loss,home
15,defenseMen,1,dispiggy8donuts,xbsx,163,1,0,5,500,0,21603,501,4,3,50.0,70.0,60.0,63,3802,0,0,0,0,0.0,0,4,0,0,0,10,16,13,81.25,0,0,0,0,195,0,0,0,3,66.67,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,3,81.25,,,0,0,0,0.0,3.1,0.0,1.25,0,0.08,0.02,0.02,rightDefense,RD,6.8,6.5,0.0,11,90.0,0.05,4.7,3.5,24308252530070,15080,270764600,loss,home
22,goalie,0,BigBodyMoose,xbsx,133,1,0,5,500,0,21603,501,4,3,75.0,85.0,45.0,63,3802,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,2,4,3.81,0.0,0,0,0,0,0.78,14,18,0,0,0,,0,,0,,14.0,77.78,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.3,1.7,,0,102.5,0.0,0.0,1.2,24308252530070,15080,788493804,loss,home
15,defenseMen,2,Greatx8x,ps5,108,1,0,5,500,0,21603,501,4,3,70.0,60.0,65.0,63,3802,0,2,0,0,0.0,0,6,0,0,2,6,17,14,82.35,0,0,0,0,242,0,0,0,1,0.0,0.0,0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,,3,82.35,,,0,0,0,0.0,3.84,0.0,0.5,0,0.11,0.0,0.02,leftDefense,LD,6.5,4.6,0.0,5,97.5,0.02,5.1,2.4,24308252530070,15080,829411472,loss,home
6,rightWing,3,Woodzz I56I,xbsx,299,1,0,5,500,0,21603,501,4,3,65.0,90.0,50.0,63,3802,0,0,0,2,0.0,0,7,2,0,0,4,20,12,60.0,0,0,0,0,306,0,0,0,8,75.0,33.33,6,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,2,0.0,2,33.33,8,60.0,,,0,0,0,1.9,4.86,25.0,0.29,0,0.03,0.11,-0.08,rightWing,RW,7.3,3.1,0.39,-1,102.5,0.13,7.6,3.0,24308252530070,15080,842837329,loss,home
1,leftWing,4,Joshx16x,xbsx,299,0,0,5,500,0,21603,501,4,3,65.0,80.0,60.0,63,3802,2,1,0,0,0.0,0,18,1,0,3,2,14,10,71.43,0,0,1,0,242,0,0,0,3,100.0,33.33,3,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,0,33.33,4,71.43,,,0,0,0,2.86,3.84,33.33,0.11,0,0.1,0.09,-0.19,leftWing,LW,5.0,2.9,0.74,-13,102.5,0.05,5.3,1.7,24308252530070,15080,1251394218,loss,home
1,center,5,MBell91,xbsx,299,0,0,5,501,1,21603,500,4,9,85.0,100.0,70.0,58,3481,5,0,0,11,56.0,14,12,2,1,1,8,18,16,88.89,1,2,0,4,228,1,0,0,4,50.0,100.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7,25,56.0,2,100.0,2,88.89,,,0,1,1,7.24,3.93,50.0,0.33,0,0.09,0.17,-0.12,center,C,8.5,4.9,1.84,0,127.5,0.07,5.5,5.5,24298207400422,34961,169724061,win,away
2,leftWing,4,xT S P 0 0 N,xbsx,299,1,0,5,501,1,21603,500,4,9,60.0,100.0,75.0,60,3600,5,1,0,0,0.0,0,13,4,0,10,5,23,16,69.57,0,0,0,4,280,0,0,0,5,100.0,80.0,5,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,9,0,,0,80.0,7,69.57,,,0,0,0,9.0,4.67,80.0,0.38,0,0.27,0.26,0.05,leftWing,LW,10.0,3.8,1.93,-2,117.5,0.08,6.8,6.5,24298207400422,34961,172218530,win,away
15,defenseMen,1,L U C K T E N,xbsx,227,1,0,5,501,1,21603,500,4,9,45.0,90.0,60.0,60,3600,1,0,0,0,0.0,0,2,1,0,1,8,16,15,93.75,0,0,1,4,124,0,1,0,5,60.0,33.33,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,33.33,1,93.75,,,0,0,0,2.0,2.07,20.0,2.0,0,0.08,0.07,0.05,rightDefense,RD,9.0,7.8,0.97,10,97.5,0.08,3.9,4.3,24298207400422,34961,172243288,win,away
1,rightWing,3,LongRodRon,xbsx,299,1,0,5,501,1,21603,500,4,9,70.0,100.0,70.0,60,3600,2,1,0,2,0.0,0,16,2,0,3,4,27,22,81.48,1,0,0,4,399,0,0,0,4,75.0,66.67,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,2,0.0,1,66.67,5,81.48,,,0,0,0,4.0,6.65,50.0,0.25,1,0.13,0.12,-0.13,rightWing,RW,9.0,3.8,0.6,-7,120.0,0.07,7.2,3.2,24298207400422,34961,213013207,win,away
15,defenseMen,2,COUG4R HUNTER,xbsx,145,1,0,5,501,1,21603,500,4,9,50.0,85.0,70.0,60,3600,2,0,0,0,0.0,0,8,0,0,4,6,27,21,77.78,0,0,0,4,201,0,0,0,2,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,,6,77.78,,,0,0,0,2.0,3.35,0.0,0.25,0,0.1,0.03,-0.03,leftDefense,LD,7.4,4.0,0.6,0,102.5,0.03,5.1,2.6,24298207400422,34961,1692845322,win,away
21,goalie,0,Matthewsl34I,xbsx,113,1,0,5,501,1,21603,500,4,9,70.0,65.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,3,0,4,4.0,0.0,0,0,0,0,0.69,9,13,0,0,0,,0,,0,,9.0,69.23,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,4.7,1.7,,0,97.5,0.0,0.0,1.2,24298207400422,34961,1004036837022,win,away
1,center,5,SlightlyHypa,ps5,108,1,0,5,500,0,34961,501,9,4,80.0,90.0,65.0,58,3481,2,2,0,14,46.15,12,12,1,0,2,11,22,15,68.18,0,2,0,-4,235,0,0,0,4,75.0,33.33,3,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,26,46.15,1,33.33,7,68.18,,,0,1,1,3.1,4.05,25.0,0.33,-1,0.14,0.09,-0.07,center,C,6.1,4.5,0.77,5,117.5,0.07,5.8,4.4,24298207400422,21603,268590696,loss,home
21,goalie,0,Coryl95l,ps5,217,1,0,5,500,0,34961,501,9,4,80.0,15.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,2,0,9,9.0,0.0,0,0,0,0,0.31,4,13,0,0,0,,0,,0,,4.0,30.77,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,1.0,1.7,,0,70.0,0.0,0.0,1.2,24298207400422,21603,850615957,loss,home
15,defenseMen,2,razorgods,xbsx,24,1,0,5,500,0,34961,501,9,4,55.0,60.0,75.0,60,3600,0,1,0,0,0.0,0,6,0,0,4,6,18,14,77.78,0,0,1,-4,164,0,0,0,0,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,4,77.78,,,0,0,0,0.0,2.73,,0.67,0,0.15,0.0,0.05,leftDefense,LD,6.1,4.7,0.0,5,95.0,0.0,3.6,2.4,24298207400422,21603,1408331690,loss,home
2,rightWing,3,Sharpxo,ps5,0,0,0,5,500,0,34961,501,9,4,40.0,85.0,55.0,58,3487,0,0,0,0,100.0,1,6,2,0,4,5,19,11,57.89,1,2,0,-4,235,0,0,0,5,80.0,50.0,4,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,1,100.0,1,50.0,8,57.89,,,0,1,1,2.07,4.05,40.0,0.5,0,0.12,0.1,0.02,rightWing,RW,7.6,3.6,0.51,2,90.0,0.09,5.9,3.3,24298207400422,21603,1727051220,loss,home
15,defenseMen,1,SLOTTERx9,ps5,63,1,0,5,500,0,34961,501,9,4,20.0,65.0,85.0,60,3600,0,1,0,0,0.0,0,16,0,0,8,10,24,14,58.33,0,0,0,-4,257,0,0,0,3,66.67,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,10,58.33,,,0,0,0,0.0,4.28,0.0,0.25,0,0.22,0.02,-0.05,rightDefense,RD,4.2,4.0,0.0,-1,85.0,0.05,6.1,2.0,24298207400422,21603,1762334799,loss,home
6,leftWing,4,NotThatMondo,ps5,125,1,0,5,500,0,34961,501,9,4,45.0,70.0,65.0,60,3600,0,1,0,0,0.0,0,10,1,0,3,2,13,8,61.54,0,0,0,-4,170,0,0,0,4,100.0,25.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,25.0,5,61.54,,,0,0,0,1.0,2.83,25.0,0.2,0,0.1,0.07,-0.07,leftWing,LW,3.0,2.7,0.35,-5,90.0,0.07,4.3,1.8,24298207400422,21603,1885253888,loss,home
2,leftWing,4,pawdiddy,ps5,128,1,0,5,501,1,21603,500,5,3,50.0,90.0,60.0,60,3600,1,0,0,0,0.0,0,13,1,0,2,5,15,10,66.67,0,0,0,-2,189,0,0,0,5,100.0,20.0,5,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,20.0,5,66.67,,,0,0,0,2.0,3.15,20.0,0.38,0,0.12,0.09,-0.1,leftWing,LW,4.2,3.7,0.63,-3,100.0,0.08,4.9,2.9,24274688760171,29857,170704553,loss,away
20,goalie,0,Kopy,xbsx,170,1,0,5,501,1,21603,500,5,3,75.0,50.0,55.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,1,5,5.0,0.0,0,0,0,0,0.67,10,15,0,0,0,,0,,0,,10.0,66.67,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,4.4,1.7,,0,90.0,0.0,0.0,1.2,24274688760171,29857,173221879,loss,away
1,center,5,Daddy Kaneee,xbsx,299,1,0,5,501,1,21603,500,5,3,80.0,85.0,85.0,60,3600,3,0,0,6,64.71,11,12,0,0,4,11,22,14,63.64,0,0,1,-2,301,0,0,0,1,100.0,0.0,1,7,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,17,64.71,0,0.0,8,63.64,,,0,0,0,3.0,5.02,0.0,0.58,0,0.18,0.06,-0.02,center,C,6.9,4.8,0.6,6,125.0,0.02,6.3,4.4,24274688760171,29857,194415579,loss,away
15,defenseMen,2,oNoYoUdOnT_,ps5,299,1,0,5,501,1,21603,500,5,3,70.0,65.0,60.0,60,3600,0,1,0,0,0.0,0,6,0,0,0,9,21,17,80.95,0,0,1,-2,175,0,0,0,2,50.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,4,80.95,,,0,0,0,0.0,2.92,0.0,0.33,0,0.05,0.01,-0.05,leftDefense,LD,7.1,4.8,0.0,6,97.5,0.03,4.4,2.5,24274688760171,29857,1739299489,loss,away
2,rightWing,3,Murrsy,xbsx,299,1,0,5,501,1,21603,500,5,3,55.0,80.0,50.0,58,3480,1,0,0,0,0.0,0,10,1,0,1,2,19,14,73.68,0,2,0,-2,261,0,0,0,0,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,,5,73.68,,,0,1,1,2.07,4.5,,0.2,-1,0.05,0.05,-0.12,rightWing,RW,3.9,3.1,0.46,-6,92.5,0.0,5.3,1.7,24274688760171,29857,1004208865153,loss,away
12,defenseMen,1,nTiMiD18,ps5,67,0,0,5,501,1,21603,500,5,3,60.0,85.0,65.0,60,3600,0,1,0,0,0.0,0,6,1,0,3,4,26,20,76.92,0,0,2,-2,308,0,0,0,4,100.0,25.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,25.0,6,76.92,,,0,0,0,1.0,5.13,25.0,0.33,0,0.1,0.07,0.0,rightDefense,RD,6.9,3.8,0.19,1,105.0,0.07,7.1,2.6,24274688760171,29857,1007429548589,loss,away
15,defenseMen,2,Yetdi,xbsx,37,0,0,5,500,0,29857,501,3,5,85.0,80.0,80.0,60,3600,2,0,0,0,0.0,0,10,0,0,7,5,23,16,69.57,0,0,0,2,248,0,0,0,0,0.0,0.0,0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,,7,69.57,,,0,0,0,2.0,4.13,,0.5,0,0.2,0.03,0.03,leftDefense,LD,8.3,4.0,0.48,0,122.5,0.0,5.3,2.8,24274688760171,21603,948985995,win,home
15,defenseMen,1,xSelanne 8,xbsx,299,1,0,5,500,0,29857,501,3,5,75.0,65.0,70.0,60,3600,0,1,0,0,0.0,0,6,0,0,5,5,11,10,90.91,0,0,0,2,133,0,0,0,1,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,1,,1,90.91,,,0,0,0,0.0,2.22,0.0,0.33,0,0.13,0.0,0.03,rightDefense,RD,6.7,4.4,0.0,2,105.0,0.02,3.0,1.8,24274688760171,21603,1720512735,win,home
